,ICOL,IROW,ILAY,INODE,IBOUND,NTOP,NBOT,X,Y,THICKNESS,OUTCROP,Depth,kx,SS,rch
238360,174,272,7,238361,1,-14.53373,-90.28638,811250,7037750,75.75264999999999,N,359.716555,8.564978,1.33e-05,
238361,175,272,7,238362,1,19.53224,-35.1538,812750,7037750,54.68604,N,307.48758000000004,9.298173,1.33e-05,
238362,176,272,7,238363,1,59.7404,25.94048,814250,7037750,33.79992,N,249.88326,9.339,1.33e-05,
238363,177,272,7,238364,1,111.4154,89.13705,815750,7037750,22.278350000000003,N,193.47337499999998,9.339,1.33e-05,
238364,178,272,7,238365,1,146.2621,121.9917,817250,7037750,24.27040000000001,N,159.8925,9.339,1.33e-05,
238365,179,272,7,238366,1,161.7699,137.7918,818750,7037750,23.978100000000012,N,151.80935,9.339,1.33e-05,
238366,180,272,7,238367,1,176.1583,156.0008,820250,7037750,20.1575,N,143.02215,9.339,1.33e-05,
238367,181,272,7,238368,1,200.7109,171.6838,821750,7037750,29.02710000000002,N,127.48614999999998,9.339,1.33e-05,
238368,182,272,7,238369,1,230.0937,195.9346,823250,7037750,34.159100000000024,N,96.16855000000001,9.339,1.33e-05,
238369,183,272,7,238370,1,256.7851,223.4139,824750,7037750,33.37119999999999,N,70.60229999999999,9.339,1.33e-05,
238370,184,272,7,238371,1,277.6372,248.1622,826250,7037750,29.474999999999994,N,47.31979999999999,8.724117,1.33e-05,
238371,185,272,7,238372,1,296.5674,269.0709,827750,7037750,27.496500000000026,N,26.78744999999998,7.786766,1.33e-05,
238372,186,272,7,238373,1,306.1555,287.5594,829250,7037750,18.596100000000035,N,12.583250000000021,6.836517,1.33e-05,
238373,187,272,7,238374,1,310.047,303.245,830750,7037750,6.802000000000021,N,5.158299999999997,5.922883,1.33e-05,
238374,1,273,7,238375,1,-71.18007,-159.32,551750,7036250,88.13992999999999,N,487.172235,0.9331118,1.3033446e-05,
238375,2,273,7,238376,1,-74.9301,-161.8402,553250,7036250,86.91010000000001,N,495.52945,0.8039554,1.2899994e-05,
238376,3,273,7,238377,1,-79.62012,-165.8202,554750,7036250,86.20008,N,514.48296,0.686738,1.2603469e-05,
238377,4,273,7,238378,1,-84.64016,-170.1803,556250,7036250,85.54014,N,525.92833,0.5819016,1.2428083e-05,
238378,5,273,7,238379,1,-89.92019,-174.8104,557750,7036250,84.89020999999998,N,525.1885950000001,0.4894783,1.2439398e-05,
238379,6,273,7,238380,1,-95.38027,-179.6506,559250,7036250,84.27033,N,538.836335,0.4091403,1.2233728e-05,
238380,7,273,7,238381,1,-100.9604,-184.6307,560750,7036250,83.67029999999998,N,543.6620499999999,0.3402649,1.2161843e-05,
238381,8,273,7,238382,1,-106.6204,-189.6908,562250,7036250,83.07039999999999,N,539.8376000000001,0.2820068,1.2218752e-05,
238382,9,273,7,238383,1,-112.2905,-194.771,563750,7036250,82.48049999999999,N,551.22055,0.2333723,1.2050688e-05,
238383,10,273,7,238384,1,-117.9317,-199.8125,565250,7036250,81.8808,N,558.4712,0.1932909,1.1944858e-05,
238384,11,273,7,238385,1,-123.4921,-204.7629,566750,7036250,81.27080000000001,N,555.0261,0.1606786,1.1994778e-05,
238385,12,273,7,238386,1,-128.9425,-209.5734,568250,7036250,80.6309,N,561.49825,0.1344913,1.1900928e-05,
238386,13,273,7,238387,1,-134.2431,-214.204,569750,7036250,79.96090000000001,N,579.14765,0.113766,1.1648666e-05,
238387,14,273,7,238388,1,-139.3837,-218.6247,571250,7036250,79.24099999999999,N,578.1738,0.097650146,1.166231e-05,
238388,15,273,7,238389,1,-144.3445,-222.8157,572750,7036250,78.47119999999998,N,561.5,0.085420867,1.1900928e-05,
238389,16,273,7,238390,1,-149.1254,-226.777,574250,7036250,77.65159999999997,N,557.508,0.076496377,1.1958835e-05,
238390,17,273,7,238391,1,-153.7366,-230.5187,575750,7036250,76.78209999999999,N,566.76415,0.070443515,1.182505e-05,
238391,18,273,7,238392,1,-158.1803,-234.0717,577250,7036250,75.8914,N,568.886,0.066985307,1.1794432e-05,
238392,19,273,7,238393,1,-162.496,-237.4475,578750,7036250,74.95149999999998,N,561.10655,0.066013456,1.1906586e-05,
238393,20,273,7,238394,1,-166.6799,-240.6717,580250,7036250,73.99179999999998,N,554.7256,0.067611391,1.1999104e-05,
238394,21,273,7,238395,1,-170.7551,-243.7771,581750,7036250,73.02199999999999,N,552.9436000000001,0.072094902,1.2025395e-05,
238395,22,273,7,238396,1,-174.7412,-246.7934,583250,7036250,72.0522,N,558.6569,0.080079383,1.1941862e-05,
238396,23,273,7,238397,1,-178.6391,-249.7316,584750,7036250,71.09249999999997,N,560.39575,0.092585711,1.1916902e-05,
238397,24,273,7,238398,1,-182.4683,-252.612,586250,7036250,70.1437,N,562.0713499999999,0.1112004,1.1892608e-05,
238398,25,273,7,238399,1,-186.2392,-255.4628,587750,7036250,69.22359999999998,N,559.2230999999999,0.1383098,1.1933875e-05,
238399,26,273,7,238400,1,-189.9633,-258.2764,589250,7036250,68.31310000000002,N,573.17165,0.1774303,1.173353e-05,
238400,27,273,7,238401,1,-193.6783,-261.0532,590750,7036250,67.3749,N,578.31375,0.2336544,1.1660314e-05,
238401,28,273,7,238402,1,-197.397,-263.81,592250,7036250,66.41300000000001,N,576.1119,0.314222,1.1691597e-05,
238402,29,273,7,238403,1,-201.1666,-266.5295,593750,7036250,65.3629,N,593.7257500000001,0.4291908,1.1444992e-05,
238403,30,273,7,238404,1,-204.994,-269.2052,595250,7036250,64.21119999999999,N,603.3398,0.5921213,1.131287e-05,
238404,31,273,7,238405,1,-208.8879,-271.8472,596750,7036250,62.959299999999985,N,595.01085,0.8205847,1.1427354e-05,
238405,32,273,7,238406,1,-212.8513,-274.4496,598250,7036250,61.598299999999966,N,585.51135,1.136155,1.1559142e-05,
238406,33,273,7,238407,1,-216.8569,-277.0033,599750,7036250,60.14640000000003,N,575.2386,1.563386,1.170391e-05,
238407,34,273,7,238408,1,-220.8819,-279.5036,601250,7036250,58.621700000000004,N,560.08755,2.12716,1.1921229e-05,
238408,35,273,7,238409,1,-224.9047,-281.9583,602750,7036250,57.05360000000002,N,565.2263,2.84792,1.1847014e-05,
238409,36,273,7,238410,1,-228.8866,-284.369,604250,7036250,55.48240000000004,N,591.6528,3.73473,1.1473613e-05,
238410,37,273,7,238411,1,-232.789,-286.7392,605750,7036250,53.950199999999995,N,588.8019999999999,4.777091,1.1513549e-05,
238411,38,273,7,238412,1,-236.5825,-289.0808,607250,7036250,52.4983,N,601.48085,5.937675,1.1338496e-05,
238412,39,273,7,238413,1,-240.2198,-291.4225,608750,7036250,51.20270000000002,N,606.6831500000001,7.149184,1.126761e-05,
238413,40,273,7,238414,1,-243.6814,-293.7939,610250,7036250,50.11250000000001,N,607.20145,8.31844,1.1260621e-05,
238414,41,273,7,238415,1,-246.9424,-296.2223,611750,7036250,49.279900000000026,N,617.61105,9.339,1.1120179e-05,
238415,42,273,7,238416,1,-249.9689,-298.7147,613250,7036250,48.7458,N,633.5597,9.339,1.0909184e-05,
238416,43,273,7,238417,1,-252.7386,-301.2323,614750,7036250,48.49370000000002,N,665.48395,9.339,1.0500838e-05,
238417,44,273,7,238418,1,-255.2294,-303.7444,616250,7036250,48.514999999999986,N,660.8878,9.339,1.0558413e-05,
238418,45,273,7,238419,1,-257.4288,-306.2077,617750,7036250,48.778899999999965,N,641.00415,9.339,1.0812339e-05,
238419,46,273,7,238420,1,-259.3219,-308.589,619250,7036250,49.26709999999997,N,636.1023500000001,9.339,1.0875904e-05,
238420,47,273,7,238421,1,-260.8912,-310.8401,620750,7036250,49.94889999999998,N,640.4001499999999,9.076112,1.0820326e-05,
238421,48,273,7,238422,1,-262.1103,-312.894,622250,7036250,50.78370000000001,N,655.14075,8.178249,1.0630963e-05,
238422,49,273,7,238423,1,-262.9297,-314.6494,623750,7036250,51.71969999999999,N,686.30245,7.229326,1.0243917e-05,
238423,50,273,7,238424,1,-263.2699,-315.9892,625250,7036250,52.719299999999976,N,700.1981499999999,6.294902,1.0076518e-05,
238424,51,273,7,238425,1,-263.0468,-316.7843,626750,7036250,53.737499999999955,N,706.36175,5.421888,1.0003302e-05,
238425,52,273,7,238426,1,-262.186,-316.9453,628250,7036250,54.759299999999996,N,707.5143499999999,4.638946,9.9896576e-06,
238426,53,273,7,238427,1,-260.6811,-316.4482,629750,7036250,55.76709999999997,N,667.6522500000001,3.959478,1.0473549e-05,
238427,54,273,7,238428,1,-258.5939,-315.35,631250,7036250,56.7561,N,655.5925500000001,3.385651,1.0625306e-05,
238428,55,273,7,238429,1,-256.0522,-313.805,632750,7036250,57.75279999999998,N,644.771,2.912342,1.076375e-05,
238429,56,273,7,238430,1,-253.1969,-312.0033,634250,7036250,58.806400000000025,N,635.9753000000001,2.530443,1.0877568e-05,
238430,57,273,7,238431,1,-250.0749,-310.0901,635750,7036250,60.01519999999999,N,623.6378,2.229315,1.1039974e-05,
238431,58,273,7,238432,1,-246.6488,-308.1135,637250,7036250,61.46469999999999,N,614.48965,1.99844,1.1162112e-05,
238432,59,273,7,238433,1,-242.9382,-306.0855,638750,7036250,63.14730000000003,N,602.52475,1.828426,1.1324186e-05,
238433,60,273,7,238434,1,-239.1608,-304.1293,640250,7036250,64.9685,N,590.62915,1.711552,1.1487923e-05,
238434,61,273,7,238435,1,-236.0669,-302.9565,641750,7036250,66.8896,N,588.7355,1.641997,1.1514214e-05,
238435,62,273,7,238436,1,-234.9971,-303.9029,643250,7036250,68.9058,N,597.4172,1.615893,1.1394074e-05,
238436,63,273,7,238437,1,-237.6106,-308.4653,644750,7036250,70.85470000000001,N,612.2175500000001,1.631285,1.119273e-05,
238437,64,273,7,238438,1,-244.9413,-317.3781,646250,7036250,72.4368,N,654.3989,1.688036,1.0640614e-05,
238438,65,273,7,238439,1,-256.5436,-330.0646,647750,7036250,73.52099999999996,N,671.3397,1.787701,1.0427622e-05,
238439,66,273,7,238440,1,-270.24,-344.5634,649250,7036250,74.32339999999999,N,693.0364,1.933353,1.0162381e-05,
238440,67,273,7,238441,1,-283.3627,-358.5518,650750,7036250,75.1891,N,694.04465,2.129306,1.01504e-05,
238441,68,273,7,238442,1,-294.3348,-370.5058,652250,7036250,76.17100000000005,N,691.0054,2.380653,1.0187008e-05,
238442,69,273,7,238443,1,-303.4974,-380.2893,653750,7036250,76.7919,N,692.6801500000001,2.69251,1.0166707e-05,
238443,70,273,7,238444,1,-313.1717,-391.4969,655250,7036250,78.3252,N,715.461,3.068812,9.8964736e-06,
238444,71,273,7,238445,1,-327.0161,-409.7649,656750,7036250,82.74880000000002,N,745.3705,3.510532,9.5543552e-06,
238445,72,273,7,238446,1,-345.6859,-436.3466,658250,7036250,90.66070000000002,N,759.4675500000001,4.013269,9.3976064e-06,
238446,73,273,7,238447,1,-363.3016,-463.2548,659750,7036250,99.95319999999998,N,773.5316,4.564344,9.2445184e-06,
238447,74,273,7,238448,1,-372.3352,-477.5412,661250,7036250,105.20600000000002,N,765.3594,5.139921,9.333376e-06,
238448,75,273,7,238449,1,-369.234,-474.4779,662750,7036250,105.2439,N,752.89635,5.703137,9.4701568e-06,
238449,76,273,7,238450,1,-354.3076,-455.4761,664250,7036250,101.1685,N,737.71035,6.204678,9.6405504e-06,
238450,77,273,7,238451,1,-330.5958,-426.0392,665750,7036250,95.4434,N,706.7102,6.587245,9.9993088e-06,
238451,78,273,7,238452,1,-301.6623,-392.4398,667250,7036250,90.77749999999997,N,680.59495,6.794522,1.0313472e-05,
238452,79,273,7,238453,1,-271.3112,-360.3099,668750,7036250,88.99870000000004,N,644.33225,6.783451,1.0769408e-05,
238453,80,273,7,238454,1,-243.6101,-334.7611,670250,7036250,91.15100000000001,N,612.6822,6.536368,1.1186406e-05,
238454,81,273,7,238455,1,-222.1069,-318.3576,671750,7036250,96.2507,N,604.82215,6.06829,1.1292902e-05,
238455,82,273,7,238456,1,-205.0209,-309.85,673250,7036250,104.82910000000001,N,590.46365,5.425654,1.1490253e-05,
238456,83,273,7,238457,1,-201.0762,-306.7535,674750,7036250,105.67729999999997,N,578.1175499999999,4.676191,1.1663309e-05,
238457,84,273,7,238458,1,-203.3495,-307.2275,676250,7036250,103.87800000000001,N,580.5706,3.893555,1.1628698e-05,
238458,85,273,7,238459,1,-207.7084,-308.1219,677750,7036250,100.41349999999997,N,584.29725,3.142418,1.1576448e-05,
238459,86,273,7,238460,1,-212.6314,-308.0306,679250,7036250,95.39919999999998,N,586.1852,2.468779,1.1549824e-05,
238460,87,273,7,238461,1,-218.2997,-307.1803,680750,7036250,88.88059999999999,N,586.5592,1.897172,1.1544499e-05,
238461,88,273,7,238462,1,-225.1677,-306.6183,682250,7036250,81.45059999999998,N,584.2125,1.433488,1.1577446e-05,
238462,89,273,7,238463,1,-232.1753,-307.0198,683750,7036250,74.84449999999998,N,586.5799499999999,1.070657,1.1544499e-05,
238463,90,273,7,238464,1,-237.1074,-308.4328,685250,7036250,71.32539999999997,N,573.0581999999999,0.794606,1.1734861e-05,
238464,91,273,7,238465,1,-238.4706,-310.3539,686750,7036250,71.88330000000002,N,553.17325,0.5889683,1.2022067e-05,
238465,92,273,7,238466,1,-238.457,-314.0375,688250,7036250,75.58050000000003,N,548.32845,0.4380755,1.2092954e-05,
238466,93,273,7,238467,1,-241.8155,-321.8327,689750,7036250,80.0172,N,555.6224,0.3284523,1.1986125e-05,
238467,94,273,7,238468,1,-248.8006,-332.0411,691250,7036250,83.24049999999997,N,583.73385,0.2492737,1.1584102e-05,
238468,95,273,7,238469,1,-252.6429,-336.7125,692750,7036250,84.06959999999998,N,604.7802999999999,0.1922378,1.1293235e-05,
238469,96,273,7,238470,1,-251.4015,-335.9175,694250,7036250,84.51600000000002,N,600.8451,0.151179,1.1347149e-05,
238470,97,273,7,238471,1,-248.1018,-333.2733,695750,7036250,85.17150000000001,N,578.86365,0.121621,1.1652659e-05,
238471,98,273,7,238472,1,-245.0672,-330.1554,697250,7036250,85.08819999999997,N,571.4757,0.1003647,1.1757491e-05,
238472,99,273,7,238473,1,-242.4902,-324.3929,698750,7036250,81.90270000000001,N,578.08115,0.085150456,1.1663642e-05,
238473,100,273,7,238474,1,-238.623,-313.5246,700250,7036250,74.90160000000003,N,574.4039,0.074397752,1.1715891e-05,
238474,101,273,7,238475,1,-231.5991,-305.6085,701750,7036250,74.0094,N,583.9867999999999,0.067012735,1.1580774e-05,
238475,102,273,7,238476,1,-223.9133,-310.2087,703250,7036250,86.29540000000003,N,591.1879,0.062250474,1.1480269e-05,
238476,103,273,7,238477,1,-230.3362,-309.9692,704750,7036250,79.63300000000001,N,595.7158,0.059618159,1.1417702e-05,
238477,104,273,7,238478,1,-231.9463,-310.6749,706250,7036250,78.72859999999997,N,597.1908000000001,0.058808239,1.1397402e-05,
238478,105,273,7,238479,1,-233.3678,-314.2491,707750,7036250,80.88130000000001,N,588.31935,0.059652702,1.1520205e-05,
238479,106,273,7,238480,1,-233.2082,-316.7095,709250,7036250,83.50129999999999,N,581.12045,0.062091704,1.1621043e-05,
238480,107,273,7,238481,1,-231.1977,-317.6684,710750,7036250,86.47070000000002,N,586.4893500000001,0.066151107,1.1545498e-05,
238481,108,273,7,238482,1,-235.0144,-323.2663,712250,7036250,88.2519,N,587.30155,0.071924228,1.1534182e-05,
238482,109,273,7,238483,1,-245.5862,-333.9944,713750,7036250,88.4082,N,601.5491,0.079553253,1.1337498e-05,
238483,110,273,7,238484,1,-256.3302,-343.7048,715250,7036250,87.37459999999999,N,593.762,0.089205532,1.1444659e-05,
238484,111,273,7,238485,1,-263.7659,-351.8629,716750,7036250,88.09700000000004,N,588.7582,0.1010397,1.1513882e-05,
238485,112,273,7,238486,1,-268.7945,-359.5031,718250,7036250,90.70859999999999,N,589.1855,0.1151569,1.1507891e-05,
238486,113,273,7,238487,1,-274.4056,-367.0636,719750,7036250,92.65800000000002,N,595.4237,0.1315345,1.1421696e-05,
238487,114,273,7,238488,1,-282.2453,-374.8739,721250,7036250,92.6286,N,610.8448,0.1499446,1.1211034e-05,
238488,115,273,7,238489,1,-293.2924,-383.2024,722750,7036250,89.91000000000003,N,658.4275,0.1698682,1.0589363e-05,
238489,116,273,7,238490,1,-306.8208,-392.4611,724250,7036250,85.64029999999997,N,680.49405,0.1904286,1.0314803e-05,
238490,117,273,7,238491,1,-321.1904,-402.9305,725750,7036250,81.74009999999998,N,699.15095,0.2103779,1.0089165e-05,
238491,118,273,7,238492,1,-334.7507,-414.3009,727250,7036250,79.55020000000002,N,688.375,0.2281719,1.0218624e-05,
238492,119,273,7,238493,1,-345.3392,-424.8296,728750,7036250,79.49040000000002,N,708.7365,0.2421533,9.9753472e-06,
238493,120,273,7,238494,1,-350.2839,-431.3651,730250,7036250,81.08119999999997,N,715.9395999999999,0.2508265,9.890816e-06,
238494,121,273,7,238495,1,-349.0584,-432.8811,731750,7036250,83.8227,N,729.28905,0.2531599,9.7363968e-06,
238495,122,273,7,238496,1,-344.0672,-431.4409,733250,7036250,87.37369999999999,N,715.89625,0.2488205,9.8911488e-06,
238496,123,273,7,238497,1,-339.9926,-431.4373,734750,7036250,91.44470000000001,N,729.89865,0.2382565,9.729408e-06,
238497,124,273,7,238498,1,-339.8026,-435.8084,736250,7036250,96.00580000000002,N,729.4069999999999,0.2225946,9.7350656e-06,
238498,125,273,7,238499,1,-342.228,-443.1959,737750,7036250,100.96789999999999,N,725.3748499999999,0.2033904,9.7813248e-06,
238499,126,273,7,238500,1,-345.5115,-451.7109,739250,7036250,106.19939999999997,N,721.6575,0.1823217,9.824256e-06,
238500,127,273,7,238501,1,-348.8845,-460.3856,740750,7036250,111.50110000000001,N,732.79985,0.1609178,9.696128e-06,
238501,128,273,7,238502,1,-352.1663,-468.8982,742250,7036250,116.7319,N,740.0958499999999,0.1403856,9.6135936e-06,
238502,129,273,7,238503,1,-355.3178,-477.0999,743750,7036250,121.78210000000001,N,744.56525,0.121546,9.5633408e-06,
238503,130,273,7,238504,1,-358.3394,-484.9007,745250,7036250,126.56129999999996,N,740.29655,0.1048567,9.611264e-06,
238504,131,273,7,238505,1,-361.229,-492.2097,746750,7036250,130.9807,N,705.6919499999999,0.090485308,1.001129e-05,
238505,132,273,7,238506,1,-363.9572,-498.9369,748250,7036250,134.97969999999998,N,709.8041499999999,0.078397692,9.9627008e-06,
238506,133,273,7,238507,1,-366.4848,-505.0103,749750,7036250,138.52549999999997,N,739.39495,0.06843928,9.6215808e-06,
238507,134,273,7,238508,1,-368.7791,-510.3617,751250,7036250,141.58259999999996,N,753.6224,0.060399113,9.4621696e-06,
238508,135,273,7,238509,1,-370.7898,-514.9413,752750,7036250,144.15149999999994,N,747.93595,0.054054628,9.5254016e-06,
238509,136,273,7,238510,1,-372.4328,-518.7062,754250,7036250,146.27339999999998,N,751.5343,0.049200111,9.4854656e-06,
238510,137,273,7,238511,1,-373.665,-521.639,755750,7036250,147.974,N,754.5029000000001,0.045663254,9.4525184e-06,
238511,138,273,7,238512,1,-374.3781,-523.707,757250,7036250,149.32889999999998,N,739.16975,0.043314188,9.6239104e-06,
238512,139,273,7,238513,1,-374.4565,-524.8694,758750,7036250,150.41290000000004,N,739.26955,0.042070547,9.622912e-06,
238513,140,273,7,238514,1,-373.771,-525.0515,760250,7036250,151.28050000000002,N,740.16445,0.041901243,9.6125952e-06,
238514,141,273,7,238515,1,-372.2291,-524.2097,761750,7036250,151.98059999999998,N,754.4811,0.042830922,9.4528512e-06,
238515,142,273,7,238516,1,-369.7535,-522.275,763250,7036250,152.5215,N,746.73615,0.044946566,9.5390464e-06,
238516,143,273,7,238517,1,-366.3887,-519.2581,764750,7036250,152.86940000000004,N,752.8516999999999,0.048407486,9.4708224e-06,
238517,144,273,7,238518,1,-362.3095,-515.3055,766250,7036250,152.99600000000004,N,750.4616000000001,0.053459809,9.4974464e-06,
238518,145,273,7,238519,1,-357.8541,-510.7225,767750,7036250,152.8684,N,746.3691000000001,0.060456612,9.54304e-06,
238519,146,273,7,238520,1,-353.448,-505.8669,769250,7036250,152.4189,N,736.55045,0.069884786,9.6535296e-06,
238520,147,273,7,238521,1,-349.4344,-500.984,770750,7036250,151.5496,N,726.9074,0.082399603,9.7636864e-06,
238521,148,273,7,238522,1,-346.0098,-496.1635,772250,7036250,150.15370000000001,N,731.8132499999999,0.098867443,9.7074432e-06,
238522,149,273,7,238523,1,-343.2921,-491.3362,773750,7036250,148.04410000000001,N,723.86635,0.1204161,9.7986304e-06,
238523,150,273,7,238524,1,-341.2457,-486.3155,775250,7036250,145.0698,N,719.6635,0.14849,9.847552e-06,
238524,151,273,7,238525,1,-339.6125,-480.8113,776750,7036250,141.1988,N,702.0801,0.1849048,1.0054221e-05,
238525,152,273,7,238526,1,-337.9176,-474.5089,778250,7036250,136.5913,N,698.73055,0.2318901,1.0094157e-05,
238526,153,273,7,238527,1,-335.6149,-467.2579,779750,7036250,131.64300000000003,N,702.8637,0.2921054,1.0044902e-05,
238527,154,273,7,238528,1,-332.2253,-459.167,781250,7036250,126.94169999999997,N,688.13325,0.3686063,1.0221619e-05,
238528,155,273,7,238529,1,-327.5093,-450.5972,782750,7036250,123.08789999999999,N,688.87695,0.4647385,1.0212634e-05,
238529,156,273,7,238530,1,-321.5479,-441.9363,784250,7036250,120.38839999999999,N,693.0172,0.5839402,1.0162714e-05,
238530,157,273,7,238531,1,-314.6207,-433.4129,785750,7036250,118.79219999999998,N,679.9871,0.7294523,1.0321126e-05,
238531,158,273,7,238532,1,-307.0621,-425.0864,787250,7036250,118.02430000000004,N,668.90515,0.9039653,1.0457907e-05,
238532,159,273,7,238533,1,-299.0929,-416.9787,788750,7036250,117.88580000000002,N,666.2339,1.109271,1.0491187e-05,
238533,160,273,7,238534,1,-290.5665,-408.8498,790250,7036250,118.2833,N,671.26985,1.346014,1.0428621e-05,
238534,161,273,7,238535,1,-281.4317,-400.5251,791750,7036250,119.09340000000003,N,661.4694,1.613655,1.0551091e-05,
