INODE,X,Y,RCH_SS_m_per_day
784152,644750,7163750,7.343584e-06
784153,646250,7163750,7.4089644e-06
784154,647750,7163750,7.2334428e-06
784155,649250,7163750,6.9094076e-06
784156,650750,7163750,6.8964969e-06
784157,652250,7163750,6.8987601e-06
784158,653750,7163750,6.892682e-06
784159,655250,7163750,6.9159387e-06
784160,656750,7163750,6.9582779e-06
784161,658250,7163750,6.9588309e-06
784162,659750,7163750,6.9545777e-06
784163,661250,7163750,6.9471416e-06
784164,662750,7163750,6.7503106e-06
784165,664250,7163750,6.4174669e-06
784166,665750,7163750,6.5205954e-06
784167,667250,7163750,6.6368434e-06
784168,668750,7163750,6.646801e-06
784169,670250,7163750,6.6050511e-06
784170,673250,7163750,6.4612072e-06
784171,724250,7163750,8.1864164e-06
784172,725750,7163750,8.2974193e-06
784173,727250,7163750,8.3844971e-06
784174,728750,7163750,8.8741317e-06
784175,730250,7163750,9.202543e-06
784176,731750,7163750,9.2680666e-06
784177,733250,7163750,9.42304e-06
784178,734750,7163750,9.6067515e-06
784179,736250,7163750,9.3968156e-06
784180,737750,7163750,8.3025925e-06
784216,791750,7163750,6.8438189e-06
784217,793250,7163750,8.0563741e-06
784218,794750,7163750,8.0922973e-06
784219,796250,7163750,8.1905837e-06
784220,797750,7163750,8.232757e-06
784221,799250,7163750,7.8700041e-06
784222,800750,7163750,7.7081331e-06
784223,802250,7163750,7.7705681e-06
844342,805250,7163750,6.9282314e-06
784224,551750,7162250,7.206213e-06
784225,553250,7162250,7.0284432e-06
784226,554750,7162250,6.9569414e-06
784227,556250,7162250,6.9775615e-06
784228,557750,7162250,6.8567583e-06
784229,559250,7162250,6.7358624e-06
784230,563750,7162250,6.7131805e-06
784231,565250,7162250,6.694579e-06
784232,566750,7162250,6.7086899e-06
784233,569750,7162250,6.6438988e-06
784234,575750,7162250,4.5850338e-06
784235,577250,7162250,4.564306e-06
784236,580250,7162250,6.8476843e-06
784237,581750,7162250,6.7682936e-06
784238,583250,7162250,6.9493544e-06
784239,584750,7162250,7.013075e-06
784240,586250,7162250,6.9394468e-06
784241,587750,7162250,6.8514632e-06
784242,589250,7162250,6.7686819e-06
784243,590750,7162250,6.7639039e-06
784244,592250,7162250,6.7581204e-06
784245,593750,7162250,6.7515966e-06
784246,595250,7162250,6.713482e-06
784247,596750,7162250,6.6642961e-06
784248,598250,7162250,6.6045768e-06
784249,599750,7162250,6.5615841e-06
784250,601250,7162250,6.5411509e-06
784251,602750,7162250,6.585286e-06
784252,604250,7162250,6.6506236e-06
784253,605750,7162250,6.7040987e-06
784254,607250,7162250,6.760994e-06
784255,608750,7162250,6.8227391e-06
784256,610250,7162250,6.8455938e-06
784257,611750,7162250,6.7860756e-06
784258,613250,7162250,5.5983078e-06
784262,619250,7162250,3.7134128e-06
784263,620750,7162250,5.6405393e-06
784274,637250,7162250,4.0529667e-06
784275,638750,7162250,5.0845474e-06
784276,640250,7162250,6.0992511e-06
784277,641750,7162250,7.1324985e-06
784278,643250,7162250,6.1747114e-06
784279,644750,7162250,5.8436067e-06
784280,646250,7162250,6.9919884e-06
784281,647750,7162250,7.2304974e-06
784282,649250,7162250,6.9448279e-06
784283,650750,7162250,6.9191215e-06
784284,652250,7162250,6.9111247e-06
784285,653750,7162250,6.9171601e-06
784286,655250,7162250,6.9357179e-06
784287,656750,7162250,6.9628686e-06
784288,658250,7162250,6.9892581e-06
784289,659750,7162250,7.012572e-06
784290,661250,7162250,7.028716e-06
784291,662750,7162250,6.835226e-06
784292,664250,7162250,6.4955138e-06
784293,665750,7162250,6.5338008e-06
784294,667250,7162250,6.6039734e-06
784295,671750,7162250,6.5584086e-06
784296,673250,7162250,6.5140862e-06
784297,676250,7162250,5.4065781e-06
784298,722750,7162250,7.1151908e-06
784299,724250,7162250,7.8294106e-06
784300,725750,7162250,8.0624086e-06
784301,727250,7162250,8.171688e-06
784302,728750,7162250,8.7367607e-06
784303,730250,7162250,9.0993708e-06
784304,731750,7162250,9.1498787e-06
784305,733250,7162250,9.2738865e-06
784306,734750,7162250,9.4081679e-06
784307,736250,7162250,9.1990223e-06
784308,737750,7162250,8.1269991e-06
784310,740750,7162250,4.6461896e-06
784345,793250,7162250,8.2045217e-06
784346,794750,7162250,8.1626349e-06
784347,796250,7162250,8.2068927e-06
784348,797750,7162250,8.1984863e-06
784349,799250,7162250,7.8530484e-06
784350,800750,7162250,7.7042541e-06
784351,802250,7162250,7.7560553e-06
844471,803750,7162250,7.6263718e-06
844472,806750,7162250,5.8855867e-06
784352,551750,7160750,7.237179e-06
784353,553250,7160750,7.0641149e-06
784354,554750,7160750,7.0031388e-06
784355,559250,7160750,6.7230376e-06
784356,560750,7160750,6.6893131e-06
784357,568250,7160750,6.8326394e-06
784358,569750,7160750,6.9074176e-06
784359,575750,7160750,4.4975318e-06
784360,578750,7160750,6.5037548e-06
784361,580250,7160750,6.813435e-06
784362,581750,7160750,6.7509859e-06
784363,583250,7160750,6.881718e-06
784364,584750,7160750,6.9074249e-06
784365,586250,7160750,6.8115382e-06
784366,587750,7160750,6.7899414e-06
784367,589250,7160750,6.786931e-06
784368,590750,7160750,6.7868446e-06
784369,592250,7160750,6.7683227e-06
784370,593750,7160750,6.7272981e-06
784371,595250,7160750,6.6947086e-06
784372,596750,7160750,6.6658263e-06
784373,598250,7160750,6.6479079e-06
784374,599750,7160750,6.6399543e-06
784375,601250,7160750,6.6467296e-06
784376,602750,7160750,6.6869707e-06
784377,604250,7160750,6.739735e-06
784378,605750,7160750,6.8126951e-06
784379,607250,7160750,6.8695977e-06
784380,608750,7160750,6.905801e-06
784381,610250,7160750,6.9165635e-06
784382,611750,7160750,6.7900132e-06
784388,620750,7160750,5.3062445e-06
784400,638750,7160750,6.1354185e-06
784401,640250,7160750,6.917433e-06
784402,641750,7160750,7.1437858e-06
784403,643250,7160750,5.2625187e-06
784404,644750,7160750,4.580716e-06
784405,646250,7160750,6.6277262e-06
784406,647750,7160750,7.214835e-06
784407,649250,7160750,6.9745006e-06
784408,650750,7160750,6.9370831e-06
784409,652250,7160750,6.9204721e-06
784410,653750,7160750,6.9380244e-06
784411,655250,7160750,6.9478888e-06
784412,656750,7160750,6.9523649e-06
784413,658250,7160750,7.0061706e-06
784414,659750,7160750,7.0573401e-06
784415,661250,7160750,7.0984001e-06
784416,662750,7160750,6.9256739e-06
784417,664250,7160750,6.6111652e-06
844539,665750,7160750,6.5459863e-06
844540,667250,7160750,6.535935e-06
784418,724250,7160750,7.5106991e-06
784419,725750,7160750,8.1452481e-06
784420,727250,7160750,8.2908091e-06
784421,728750,7160750,8.8112656e-06
784422,730250,7160750,9.1005923e-06
784423,731750,7160750,9.0585618e-06
784424,733250,7160750,9.1712172e-06
784425,734750,7160750,9.2260361e-06
784426,736250,7160750,7.6130086e-06
784464,793250,7160750,7.8176281e-06
784465,794750,7160750,8.170754e-06
784466,796250,7160750,8.2348406e-06
784467,797750,7160750,8.1881408e-06
784468,799250,7160750,7.8430612e-06
784469,800750,7160750,7.6935485e-06
784470,802250,7160750,7.7261666e-06
784471,803750,7160750,7.6796823e-06
784472,805250,7160750,7.6150923e-06
784473,806750,7160750,7.5466223e-06
844597,808250,7160750,7.4189511e-06
784474,551750,7159250,7.294369e-06
784475,553250,7159250,7.1325849e-06
784476,554750,7159250,7.0734909e-06
784477,556250,7159250,7.1009222e-06
784478,562250,7159250,6.5563822e-06
784479,565250,7159250,6.5282616e-06
784480,566750,7159250,6.6214252e-06
784481,568250,7159250,6.671416e-06
784482,572750,7159250,6.7076194e-06
784483,577250,7159250,6.0849466e-06
784484,578750,7159250,6.6838452e-06
784485,580250,7159250,6.7486799e-06
784486,581750,7159250,6.7030642e-06
784487,583250,7159250,6.724209e-06
784488,584750,7159250,6.6968423e-06
784489,586250,7159250,6.6140392e-06
784490,587750,7159250,6.6816897e-06
784491,589250,7159250,6.7718288e-06
784492,590750,7159250,6.766124e-06
784493,592250,7159250,6.7306319e-06
784494,593750,7159250,6.659669e-06
784495,595250,7159250,6.6231132e-06
784496,596750,7159250,6.6095272e-06
784497,598250,7159250,6.7047813e-06
784498,599750,7159250,6.7712394e-06
784499,601250,7159250,6.8019754e-06
784500,602750,7159250,6.8604154e-06
784501,604250,7159250,6.9339362e-06
784502,605750,7159250,7.0733113e-06
784503,607250,7159250,7.1266072e-06
784504,608750,7159250,7.0626347e-06
784505,610250,7159250,7.0142391e-06
784506,611750,7159250,6.8323093e-06
784525,640250,7159250,5.7449256e-06
784526,641750,7159250,7.0430565e-06
784527,643250,7159250,6.2360255e-06
784528,644750,7159250,5.958741e-06
784529,646250,7159250,6.8435602e-06
784530,647750,7159250,7.0575484e-06
784531,649250,7159250,6.9035018e-06
784532,650750,7159250,6.8668169e-06
784533,652250,7159250,6.8359159e-06
784534,653750,7159250,6.8129393e-06
784535,655250,7159250,6.8187087e-06
784536,656750,7159250,6.8404279e-06
784537,658250,7159250,6.9141138e-06
784538,659750,7159250,6.9650528e-06
784539,661250,7159250,6.9558782e-06
784540,662750,7159250,6.8172285e-06
784541,664250,7159250,6.5947197e-06
784542,665750,7159250,6.556957e-06
784543,724250,7159250,7.4540121e-06
784544,725750,7159250,8.1555218e-06
784545,727250,7159250,8.3038858e-06
784546,728750,7159250,8.7447361e-06
784547,730250,7159250,8.9449723e-06
784548,731750,7159250,8.8193847e-06
784549,733250,7159250,8.6903483e-06
784550,734750,7159250,8.4201329e-06
784552,737750,7159250,4.6623841e-06
784553,739250,7159250,4.5884321e-06
784590,794750,7159250,8.0766349e-06
784591,796250,7159250,8.3000059e-06
784592,797750,7159250,8.2461211e-06
784593,799250,7159250,7.8531921e-06
784594,800750,7159250,7.6566193e-06
784595,802250,7159250,7.6273059e-06
784596,803750,7159250,7.6301803e-06
784597,805250,7159250,7.6316164e-06
784598,806750,7159250,7.6165288e-06
784599,808250,7159250,7.4616278e-06
784600,809750,7159250,7.1806212e-06
844725,811250,7159250,6.1481283e-06
784601,551750,7157750,7.3276337e-06
784602,553250,7157750,7.1528239e-06
784603,554750,7157750,7.0868473e-06
784604,556250,7157750,7.1108871e-06
784605,557750,7157750,6.8684049e-06
784606,559250,7157750,6.6397674e-06
784607,560750,7157750,6.6150451e-06
784608,563750,7157750,6.4562282e-06
784609,565250,7157750,6.5061759e-06
784610,568250,7157750,6.6476273e-06
784611,572750,7157750,6.6639368e-06
784612,574250,7157750,6.6522184e-06
784613,577250,7157750,6.6926968e-06
784614,578750,7157750,6.7846818e-06
784615,580250,7157750,6.7571359e-06
784616,581750,7157750,6.7087044e-06
784617,583250,7157750,6.6854832e-06
784618,584750,7157750,6.6506882e-06
784619,586250,7157750,6.602781e-06
784620,587750,7157750,6.6897801e-06
784621,589250,7157750,6.7923984e-06
784622,590750,7157750,6.7827496e-06
784623,592250,7157750,6.7403025e-06
784624,593750,7157750,6.6594894e-06
784625,595250,7157750,6.6042107e-06
784626,596750,7157750,6.5833678e-06
784627,598250,7157750,6.7672809e-06
784628,599750,7157750,6.8663358e-06
784629,601250,7157750,6.8611625e-06
784630,602750,7157750,6.945324e-06
784631,604250,7157750,7.0575052e-06
784632,605750,7157750,7.1946461e-06
784633,607250,7157750,7.2293478e-06
784634,608750,7157750,7.1248755e-06
784635,610250,7157750,6.6589864e-06
784656,641750,7157750,6.9745297e-06
784657,643250,7157750,6.9574876e-06
784658,644750,7157750,6.9547932e-06
784659,646250,7157750,6.9788257e-06
784660,647750,7157750,6.9307389e-06
784661,649250,7157750,6.8458739e-06
784662,650750,7157750,6.8234363e-06
784663,652250,7157750,6.7860256e-06
784664,653750,7157750,6.7189853e-06
784665,655250,7157750,6.7183032e-06
784666,656750,7157750,6.7536225e-06
784667,658250,7157750,6.839537e-06
784668,659750,7157750,6.885095e-06
784669,661250,7157750,6.8312529e-06
784670,662750,7157750,6.7206884e-06
784671,664250,7157750,6.576995e-06
784672,665750,7157750,6.5667282e-06
784673,667250,7157750,5.8944884e-06
784674,725750,7157750,8.0264854e-06
784675,727250,7157750,8.1010621e-06
784676,728750,7157750,8.3685472e-06
784677,730250,7157750,8.4212825e-06
784678,731750,7157750,8.202941e-06
784679,733250,7157750,7.1126115e-06
784680,734750,7157750,5.8477735e-06
784681,736250,7157750,5.004661e-06
784720,794750,7157750,7.9669971e-06
784721,796250,7157750,8.2471988e-06
784722,797750,7157750,8.2059587e-06
784723,799250,7157750,7.798445e-06
784724,800750,7157750,7.5789535e-06
784725,802250,7157750,7.505957e-06
784726,803750,7157750,7.5493526e-06
784727,805250,7157750,7.6038123e-06
784728,806750,7157750,7.6446213e-06
784729,808250,7157750,7.4757818e-06
784730,809750,7157750,7.1277136e-06
784731,811250,7157750,7.1855934e-06
784732,812750,7157750,6.8404852e-06
784733,551750,7156250,7.3511997e-06
784734,553250,7156250,7.1532409e-06
784735,554750,7156250,7.0765445e-06
784736,556250,7156250,7.0984938e-06
784737,557750,7156250,6.8312743e-06
784738,559250,7156250,6.5922482e-06
784739,562250,7156250,6.5932322e-06
784740,565250,7156250,6.5261279e-06
784741,568250,7156250,6.6941338e-06
784742,572750,7156250,6.6633547e-06
784743,577250,7156250,6.7189712e-06
784744,578750,7156250,6.8455215e-06
784745,580250,7156250,6.8101299e-06
784746,581750,7156250,6.7485935e-06
784747,583250,7156250,6.7240508e-06
784748,584750,7156250,6.7139995e-06
784749,586250,7156250,6.7187989e-06
784750,587750,7156250,6.7780579e-06
784751,589250,7156250,6.8386316e-06
784752,590750,7156250,6.8270283e-06
784753,592250,7156250,6.7862843e-06
784754,593750,7156250,6.7124042e-06
784755,595250,7156250,6.6272951e-06
784756,596750,7156250,6.5819813e-06
784757,598250,7156250,6.8343352e-06
784758,599750,7156250,6.9282892e-06
784759,601250,7156250,6.8318564e-06
784760,602750,7156250,6.9479679e-06
784761,604250,7156250,7.111239e-06
784762,605750,7156250,7.1755276e-06
784763,607250,7156250,7.1747877e-06
784764,608750,7156250,7.088076e-06
784786,641750,7156250,6.9845951e-06
784787,643250,7156250,6.9267085e-06
784788,644750,7156250,6.9010734e-06
784789,646250,7156250,6.9345542e-06
784790,647750,7156250,6.8987242e-06
784791,649250,7156250,6.8294926e-06
784792,650750,7156250,6.8820846e-06
784793,652250,7156250,6.8781615e-06
784794,653750,7156250,6.7627257e-06
784795,655250,7156250,6.7509141e-06
784796,656750,7156250,6.7927863e-06
784797,658250,7156250,6.8602285e-06
784798,659750,7156250,6.8995287e-06
784799,661250,7156250,6.8742602e-06
784800,662750,7156250,6.7574665e-06
784801,664250,7156250,6.5895611e-06
784802,665750,7156250,6.5577688e-06
784803,667250,7156250,6.2671425e-06
784804,724250,7156250,7.8789126e-06
784805,725750,7156250,7.9681467e-06
784806,727250,7156250,7.9820848e-06
784807,728750,7156250,8.1202452e-06
784808,730250,7156250,8.1010621e-06
784809,731750,7156250,7.8927069e-06
784813,737750,7156250,4.4048429e-06
784851,794750,7156250,7.7736577e-06
784852,796250,7156250,8.0347481e-06
784853,797750,7156250,8.0226064e-06
784854,799250,7156250,7.6411006e-06
784855,800750,7156250,7.4313084e-06
784856,802250,7156250,7.3436559e-06
784857,803750,7156250,7.3933015e-06
784858,805250,7156250,7.4625618e-06
784859,806750,7156250,7.5517951e-06
784860,808250,7156250,7.4136342e-06
784861,809750,7156250,7.0982996e-06
784862,811250,7156250,7.1341656e-06
784863,812750,7156250,6.70795e-06
844989,814250,7156250,4.3936489e-06
784864,551750,7154750,5.5828036e-06
784865,553250,7154750,5.4461798e-06
784866,554750,7154750,5.919333e-06
784867,556250,7154750,6.8743179e-06
784868,557750,7154750,6.8218983e-06
784869,559250,7154750,6.6843841e-06
784870,560750,7154750,6.7275423e-06
784871,562250,7154750,6.7018932e-06
784872,563750,7154750,6.6178973e-06
784873,565250,7154750,6.6319867e-06
784874,566750,7154750,6.6661423e-06
784875,572750,7154750,6.6178832e-06
784876,575750,7154750,6.586788e-06
784877,577250,7154750,6.6303483e-06
784878,578750,7154750,6.7137194e-06
784879,580250,7154750,6.716205e-06
784880,581750,7154750,6.6981356e-06
784881,583250,7154750,6.6606676e-06
784882,584750,7154750,6.6746848e-06
784883,586250,7154750,6.7411788e-06
784884,587750,7154750,6.7931169e-06
784885,589250,7154750,6.8344643e-06
784886,590750,7154750,6.8313534e-06
784887,592250,7154750,6.8242407e-06
784888,593750,7154750,6.8119693e-06
784889,595250,7154750,6.7663036e-06
784890,596750,7154750,6.7402666e-06
784891,598250,7154750,6.9038897e-06
784892,599750,7154750,6.9593557e-06
784893,601250,7154750,6.8844911e-06
784894,602750,7154750,6.9606344e-06
784895,604250,7154750,7.0640936e-06
784896,605750,7154750,7.0504066e-06
784897,607250,7154750,6.7274491e-06
784921,643250,7154750,6.6582752e-06
784923,646250,7154750,6.9760813e-06
784924,647750,7154750,6.6593529e-06
784925,649250,7154750,6.2193067e-06
784926,650750,7154750,6.7606279e-06
784927,652250,7154750,7.0537262e-06
784928,653750,7154750,6.90856e-06
784929,655250,7154750,6.8830618e-06
784930,656750,7154750,6.9175981e-06
784931,658250,7154750,6.9452303e-06
784932,659750,7154750,6.9659368e-06
784933,661250,7154750,6.9684729e-06
784934,662750,7154750,6.8491499e-06
784935,664250,7154750,6.6643461e-06
784936,721250,7154750,7.1057502e-06
784937,722750,7154750,7.3310825e-06
784938,724250,7154750,7.9152669e-06
784939,725750,7154750,7.981007e-06
784940,727250,7154750,7.955573e-06
784941,728750,7154750,8.0216005e-06
784942,730250,7154750,8.0374784e-06
784943,731750,7154750,7.9927895e-06
784987,797750,7154750,7.9047777e-06
784988,799250,7154750,7.556609e-06
784989,800750,7154750,7.3718197e-06
784990,802250,7154750,7.2912794e-06
784991,803750,7154750,7.3602523e-06
784992,805250,7154750,7.4318114e-06
784993,806750,7154750,7.4893605e-06
784994,808250,7154750,7.3476072e-06
784995,809750,7154750,7.0609035e-06
784996,811250,7154750,7.0924011e-06
784997,812750,7154750,6.6789739e-06
845124,814250,7154750,4.6959003e-06
784998,551750,7153250,3.6343167e-06
784999,553250,7153250,3.5452485e-06
785000,554750,7153250,4.6230193e-06
785001,556250,7153250,6.62718e-06
785002,557750,7153250,6.8186941e-06
785003,559250,7153250,6.8015156e-06
785004,560750,7153250,6.8640152e-06
785005,562250,7153250,6.8231848e-06
785006,563750,7153250,6.6963321e-06
785007,565250,7153250,6.7561732e-06
785008,566750,7153250,6.8125655e-06
785009,568250,7153250,6.7490892e-06
785010,569750,7153250,6.688882e-06
785011,571250,7153250,6.630758e-06
785012,574250,7153250,6.5028348e-06
785013,575750,7153250,6.5017143e-06
785014,577250,7153250,6.5096965e-06
785015,578750,7153250,6.526875e-06
785016,580250,7153250,6.5802569e-06
785017,581750,7153250,6.6202037e-06
785018,583250,7153250,6.5652121e-06
785019,584750,7153250,6.6027378e-06
785020,586250,7153250,6.7327655e-06
785021,587750,7153250,6.7827496e-06
785022,589250,7153250,6.8123431e-06
785023,590750,7153250,6.8209788e-06
785024,592250,7153250,6.860078e-06
785025,593750,7153250,6.93112e-06
785026,595250,7153250,6.9540961e-06
785027,596750,7153250,6.9645357e-06
785028,598250,7153250,6.9723023e-06
785029,599750,7153250,6.9776474e-06
785030,601250,7153250,6.9773819e-06
785031,602750,7153250,6.9763687e-06
785032,604250,7153250,6.9649163e-06
785033,605750,7153250,6.8687496e-06
785034,607250,7153250,6.0524285e-06
